15.4681,15.1713,16.1636,16.4958,16.7567,16.4704,17.4140,18.4401,16.9129,18.2011,18.4412,19.3397,19.0895,19.3827,18.7042,20.0196,19.3054,20.5834,19.8385,19.7979,18.8406,20.2750,20.0209,19.9560,21.1544,18.6022,19.7831,18.2877,18.7407,18.4019,17.5395
16.4220,16.1166,16.0772,17.2624,17.0943,16.7983,17.6541,16.8245,17.2200,16.5684,18.0959,20.4411,18.8672,20.6353,20.2434,19.3389,21.1304,20.1418,17.5766,20.1539,17.6894,18.3525,18.9707,17.8008,19.0132,18.5438,15.9746,16.8597,17.4951,16.4423,17.2671
15.1358,15.8728,13.3121,16.0784,16.5803,16.7409,15.8831,17.4253,17.1045,18.9885,17.6274,18.5786,18.8248,19.9163,17.0056,19.4228,20.8089,19.3487,18.0533,19.9597,19.8194,18.9131,17.8048,17.8787,18.0817,17.3867,16.2184,17.0847,17.6436,17.1369,17.3965
16.1974,15.2884,16.1384,16.5330,17.1282,17.5314,17.0977,16.7528,17.4550,19.5168,19.0188,19.5723,20.5988,18.3875,20.3486,19.1050,19.4696,20.0463,20.9659,18.2334,18.9188,19.9257,17.2309,18.8292,17.9511,17.3135,18.1903,18.4773,16.8181,17.7963,16.9355
16.0831,15.4878,15.9936,16.6267,16.9258,17.3496,15.1462,18.3680,16.7937,16.1655,20.1351,17.7816,19.7470,19.1346,19.5488,20.7961,19.0439,20.1687,20.0016,20.7028,18.8902,19.9899,20.5196,19.8778,18.5851,18.3477,20.5103,19.5538,16.5743,17.9501,17.0986
16.6977,14.7046,17.2741,16.3874,17.7993,16.7104,18.3936,17.3156,18.6996,18.6183,18.9961,19.1213,20.0007,18.3348,20.7890,20.6958,18.9716,17.8697,18.3065,19.6089,19.1653,18.0439,19.1053,16.9218,17.2911,18.2137,17.5846,16.9818,14.8997,17.8611,16.9337
17.6617,14.4629,15.2146,14.8606,16.0264,17.7162,18.2942,18.1137,18.4673,17.4133,17.6501,19.7546,21.1699,19.7036,18.7783,18.2024,18.8114,20.7802,18.7907,17.8787,18.2478,18.2315,18.7326,17.5669,17.0944,17.7117,18.0988,18.2573,17.9121,16.7477,16.9649
15.9112,16.4102,15.3473,15.3651,17.3085,16.0979,16.3578,18.3074,16.6853,16.7715,19.1910,16.9056,18.5382,19.3223,18.3463,18.8684,21.1061,20.6060,19.1206,20.3719,21.0329,18.0567,19.0277,20.6519,19.2116,19.2257,17.9917,17.2014,19.2369,18.6699,17.7475
17.2329,14.8436,16.0044,15.1981,16.7337,17.0300,18.1491,18.8211,18.6923,20.0431,20.5506,19.7043,19.9938,17.9062,20.6971,20.1017,18.2128,19.4454,20.8069,18.4068,20.7662,19.5898,18.6047,18.4659,19.2515,16.7736,20.0789,17.2636,17.1774,19.0149,17.4231
15.6855,16.2009,16.5731,14.5398,17.4792,17.6921,17.4717,17.8831,17.0580,18.5362,20.3766,19.1807,19.2887,19.4032,21.8715,18.0880,20.2628,19.1411,20.8013,20.1191,18.6606,17.0543,19.6969,19.5325,16.7620,18.4703,16.8458,16.7602,15.9638,18.3964,17.2405
18.0025,15.3001,17.1632,16.8731,17.4239,18.7944,18.7788,18.2953,17.5274,17.5270,18.8104,19.5001,20.0941,20.8828,20.7709,17.2077,20.3110,18.2188,20.2459,19.3134,19.3208,18.0019,18.7292,16.3436,19.3217,17.6899,15.1881,18.6905,19.1037,16.2399,17.4324
14.6404,16.9470,16.2103,14.8651,16.2424,18.2086,16.7597,16.4744,17.7490,17.5610,17.4231,19.3643,20.0091,18.9320,20.2822,19.5636,20.0972,20.1266,21.3274,20.1369,18.4156,19.7898,18.9415,18.5727,17.8339,18.4151,18.2674,17.7936,16.6907,16.2253,17.6134
17.8587,14.7984,15.9775,16.5828,18.1138,15.7757,17.9192,19.4871,19.7126,19.2780,19.0966,21.2708,18.1421,21.2353,20.5492,20.3745,19.8748,19.6707,20.2584,18.0095,17.7994,19.1125,18.7020,18.5891,19.9186,17.6144,18.7866,18.3066,20.2047,16.1718,16.9874
16.4187,15.4472,15.2685,18.7142,15.8015,18.2008,18.8944,17.1870,16.6633,16.9386,18.2507,19.4394,19.8238,19.6247,19.9794,20.9530,20.5344,19.7925,18.4966,19.5726,18.7567,17.7666,17.8030,19.4587,19.7646,17.4472,15.7163,18.4455,16.6895,18.0925,17.1644
16.2566,15.5394,14.8241,15.1384,17.2854,16.5206,18.6946,16.2705,19.7654,17.8030,18.9527,19.1362,18.7198,17.4150,19.3228,21.5421,18.4858,17.6540,18.8928,18.5280,17.5428,17.8724,17.8154,17.6808,18.2119,18.7883,18.3148,18.0113,18.9745,18.0621,17.6379
16.4131,14.7621,15.3857,16.2683,17.0397,17.4054,16.9404,17.4743,17.7581,18.7770,17.2798,19.2411,17.1019,19.5995,19.7109,19.8405,18.0456,21.5749,20.7373,19.6795,19.7921,18.1697,19.4734,20.0201,17.1731,20.8941,17.4740,18.4846,16.6341,17.7174,17.0619
16.2440,14.7652,17.5394,15.0938,16.0646,18.3117,19.8068,17.4244,17.3071,15.5417,20.0224,18.8366,16.9724,19.9827,20.0677,19.4009,19.4798,20.5606,19.9684,20.1554,20.6824,20.3515,19.5762,18.9894,16.8243,16.7208,18.4711,17.9352,17.7763,18.0322,16.9218
15.3425,15.6259,15.7472,17.0691,15.6003,17.5531,18.9808,18.1724,17.5164,18.1349,19.1919,18.6936,20.7894,18.0740,21.8263,18.0326,19.8311,18.5314,20.3319,18.6777,18.0509,18.7033,18.4576,16.7729,18.9650,15.8075,19.3354,17.5430,18.5603,16.8963,17.0869
14.5933,17.2004,17.7317,15.8840,17.1508,16.8051,17.3901,19.0060,17.6684,20.1461,18.3824,18.8738,21.1353,19.7650,17.7984,20.3411,18.5951,18.0426,18.3637,19.6350,18.0654,17.4464,18.2909,18.7757,17.4370,16.5561,15.6204,16.6469,18.0578,17.8785,17.5018
16.6046,16.2801,15.1645,14.6779,17.5541,19.1537,16.8389,17.6550,19.5403,20.1989,18.7244,20.2995,19.9988,18.9132,17.9092,19.2147,20.2265,20.0096,18.9707,18.2369,17.4284,17.1337,18.4721,16.7439,18.1058,17.2888,17.5010,19.7800,17.4916,16.9788,16.9604
16.1376,15.2768,16.2037,16.7985,17.7123,17.3134,17.8581,19.1251,17.2565,18.4128,19.1643,20.1847,19.4388,19.8477,19.8009,21.3797,19.6900,20.5060,19.4404,19.4213,18.1657,19.0499,18.8714,17.2432,17.9504,18.0373,16.5611,16.8909,19.2806,16.6830,17.3439
17.6092,15.2812,16.2653,17.0331,15.3688,16.6784,17.1422,18.2270,17.6060,16.9703,19.0741,18.4896,18.3037,18.8157,19.6885,21.2268,19.5038,20.4005,16.8885,17.9533,17.5038,18.2503,19.2871,17.8915,16.9538,18.7981,16.7973,17.7603,16.6157,17.4769,17.7643
15.3161,17.0566,16.0178,17.0398,18.3956,17.9406,18.5292,16.3703,17.7334,20.5944,18.5637,19.5754,19.4212,19.1692,18.5525,18.6405,21.2848,19.2246,18.0500,18.1067,19.6704,17.7542,17.8141,17.1383,16.9925,19.7593,17.8176,17.4098,16.8531,18.1673,17.2815
15.7368,14.9808,15.6590,16.4841,17.0497,17.2098,18.5969,19.9841,18.9755,18.1288,19.3876,18.2556,18.5866,19.1129,20.5370,21.1930,22.0851,21.0079,20.3851,18.8748,19.3772,19.6314,18.8171,20.6629,17.6786,17.4070,18.1596,19.6703,15.6588,16.2673,17.0246
