8.7320,8.7915,8.6206,8.4597,8.2435,7.9611,7.6221,7.2897,6.6267,6.2391,5.5858,4.8364,3.9386,2.9534,1.9289,0.7799,-0.1992,-1.3093,-2.4381,-3.4372,-4.4707,-5.4115,-6.3328,-7.3618,-8.4105,-9.5498,-10.5924,-11.4471,-12.5180,-13.6696,-14.6699,-15.9799,-17.0833,-18.1040,-19.2869,-20.4690
7.2670,7.3371,7.1638,6.9049,6.5732,6.3507,5.9788,5.4185,4.7958,4.2140,3.6165,2.9343,2.0822,1.2297,0.3519,-0.6094,-1.6441,-2.6605,-3.7253,-4.6883,-5.7938,-6.8737,-7.9452,-8.9566,-10.0284,-10.9613,-11.9945,-12.9863,-14.0316,-15.0853,-16.1006,-17.1672,-18.1673,-19.1582,-20.2251,-21.2927
9.3941,9.3607,9.2131,9.0870,8.7744,8.4204,8.0704,7.7591,7.2697,6.6842,6.0452,5.3073,4.5305,3.7750,2.8415,1.8699,0.9279,-0.1155,-1.1201,-2.2447,-3.4443,-4.7205,-5.6820,-6.7042,-7.8763,-8.9104,-9.9141,-11.0490,-12.1908,-13.2181,-14.3822,-15.5545,-16.5913,-17.7977,-18.9722,-20.2085
9.2870,9.2246,9.0713,8.7728,8.3646,8.2860,7.7954,7.1887,6.7225,6.0444,5.5247,4.7707,4.0226,3.1297,2.1792,1.1746,0.2014,-0.9458,-2.0100,-3.1853,-4.3554,-5.4681,-6.6364,-7.8598,-9.0976,-10.3383,-11.5509,-12.7026,-13.6329,-14.9163,-16.0887,-17.3649,-18.5971,-19.7799,-21.0995,-22.2618
7.5751,7.4734,7.3077,7.2623,7.0574,6.6360,6.1899,5.7238,5.2413,4.7001,3.9889,3.4224,2.7476,1.8445,0.8932,0.0325,-1.0047,-1.8579,-2.8108,-3.8979,-4.8429,-5.8232,-6.9700,-7.8766,-8.9635,-10.0403,-10.9826,-11.8430,-12.8760,-13.9260,-14.9485,-16.1054,-17.1125,-18.3032,-19.4390,-20.3390
7.5895,7.4853,7.3194,7.1328,6.8864,6.5930,5.9649,5.3732,4.7715,4.2274,3.6010,2.9941,2.3100,1.6310,0.7802,0.0678,-0.8444,-1.8433,-2.8058,-3.7938,-4.6679,-5.6302,-6.4814,-7.4544,-8.5918,-9.7142,-10.6816,-11.6725,-12.6001,-13.5320,-14.5645,-15.6182,-16.6021,-17.5665,-18.5566,-19.5726
8.2034,8.1119,7.9286,7.5639,7.4137,6.9631,6.6774,6.2091,5.6112,5.0973,4.4135,3.7729,2.8308,2.0037,1.2120,0.3285,-0.6075,-1.5467,-2.3828,-3.4598,-4.5134,-5.4227,-6.5234,-7.6324,-8.7682,-9.8138,-10.7079,-11.5949,-12.7457,-13.9041,-14.9114,-15.9654,-17.1904,-18.1470,-19.3697,-20.5472
10.5795,10.4114,10.2310,9.9725,9.6912,9.4416,9.0161,8.4803,7.8305,7.1944,6.6618,6.0934,5.4307,4.3001,3.5597,2.5645,1.4186,0.1625,-0.8731,-2.0557,-2.9270,-4.1405,-5.2710,-6.4452,-7.4884,-8.6958,-9.9335,-11.0118,-12.2347,-13.5183,-14.6081,-15.8546,-16.8486,-17.9971,-19.0729,-20.2223
8.2020,8.2138,8.0506,7.8728,7.5979,7.3609,7.2104,6.7065,6.4406,5.8695,5.4256,4.7712,3.9260,3.1054,2.2353,1.3512,0.3606,-0.5709,-1.6499,-2.7194,-3.7070,-4.7129,-5.6160,-6.6413,-7.6907,-8.9430,-9.9363,-10.9076,-12.0284,-13.0456,-13.9543,-15.1505,-16.1814,-17.1766,-18.4021,-19.4851
8.9828,9.0081,9.0265,8.8712,8.7616,8.4458,8.1647,7.5519,6.9913,6.4965,6.0577,5.3105,4.5209,3.7205,2.8486,1.8676,0.7153,-0.2203,-1.3618,-2.2559,-3.2794,-4.1951,-5.3019,-6.2705,-7.4813,-8.6568,-9.9208,-10.9902,-11.9387,-12.9702,-14.1622,-15.3706,-16.4764,-17.3601,-18.4426,-19.4914
