5.1929,6.0904,6.9206,7.8848,8.5708,11.0489,8.4581,8.6151,10.6113,11.7584,12.5262,13.1106,15.5800,17.7417,19.9637,21.4581,23.2240,22.1260,24.9884,27.7191,29.6038
5.4276,6.3620,6.5047,7.4468,8.7863,10.6595,8.5995,8.3174,8.4401,9.4424,11.3358,12.5504,15.0038,16.6042,17.8346,19.0223,21.4005,21.7657,20.5690,22.5590,26.1088
4.9194,5.7094,7.1661,8.3558,9.0659,9.7158,12.5284,12.0095,12.7688,14.4133,16.5433,18.5085,20.3095,20.2037,20.7909,22.1788,24.7972,27.1158,28.6880,32.5277,36.2519
4.6872,6.2273,6.7322,7.7533,8.0892,9.8226,10.8421,11.4581,12.7063,15.3875,16.7585,17.3966,20.0962,19.7227,20.6073,23.3803,25.1173,27.2299,30.4500,32.7257,35.7678
5.1281,5.7213,6.5088,6.9143,9.3410,9.5319,10.7348,11.2748,11.1418,12.9825,13.3899,15.1012,16.6811,18.4215,20.5787,21.2704,21.0636,23.4169,24.9663,27.9218,31.7788
6.2434,5.2614,7.1583,8.0495,9.9792,10.7405,9.5314,12.0751,13.0919,14.3931,16.3087,17.6571,19.7148,21.4690,23.4314,22.6031,25.3092,27.9728,29.3972,33.0158,36.4995
4.7284,5.5400,7.2365,8.1019,8.6876,9.4529,11.3139,12.5230,13.2537,14.1146,15.0549,18.4666,19.1128,22.2194,19.0865,19.3655,22.8283,24.0758,26.2563,28.1208,31.3979
4.5832,5.4184,6.6954,8.0405,8.7385,9.9762,10.9436,10.0378,10.4841,12.2828,14.6307,15.2184,17.0055,19.1118,20.3237,23.3474,21.6601,24.2847,26.7357,29.8304,32.5343
4.4036,5.3680,6.3950,8.0773,8.6034,10.5174,10.6162,12.0126,13.0515,14.3361,16.3936,17.6926,19.6063,22.9035,22.5523,23.8094,26.4535,28.1920,31.4977,34.2684,37.3592
4.7385,5.1176,6.8480,7.5179,8.0916,10.1884,10.1115,10.6521,11.8715,13.1445,14.5967,16.9019,16.8562,18.6449,20.9929,20.9524,20.8409,23.7233,26.1641,28.0471,30.9183
4.7431,5.7386,7.4972,8.2522,8.7272,10.1714,9.8188,9.5140,12.2791,13.0977,15.1498,16.5378,18.1103,19.9616,22.4961,21.1882,19.7417,22.0177,24.4007,26.6930,29.4098
4.8651,6.0910,6.5577,8.2907,8.9740,10.6643,10.6291,12.4303,11.2494,14.4499,15.6393,16.6015,18.4284,19.7961,20.7526,22.5981,23.4319,24.4731,27.0394,29.8554,32.6098
5.2984,5.8694,7.6354,7.5712,9.0540,11.0651,8.6166,10.1961,11.3283,13.0693,13.0855,15.4643,17.8672,18.6939,21.9123,20.3435,18.4221,20.1794,23.0028,26.2310,27.5739
4.7739,6.1295,7.4905,7.7484,9.2221,9.9937,11.2244,8.9782,10.0322,11.4261,12.2549,13.2189,15.3249,16.5886,18.7113,20.7914,20.6368,19.9056,22.2812,24.6684,27.1544
4.5095,5.8122,6.3493,8.0320,9.3035,10.7042,10.5816,10.3269,12.4748,13.8735,14.9565,16.5862,18.6432,21.4746,21.8277,22.5672,24.5211,28.0150,29.9804,32.0056,36.0408
